Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
St. Trinian's,2007,PG-13,2007-12-21,97 min,"Comedy, Family","Oliver Parker, Barnaby Thompson","Piers Ashworth (screenplay), Jamie Minoprio (additional material), Nick Moorcroft (screenplay), Ronald Searle (cartoons), Jonathan M. Stern (additional material)","Talulah Riley, Rupert Everett, Jodie Whittaker, Gemma Arterton","In order to save their bankrupt school, a group of troublesome girls stage a robbery with a group of geniuses on their backs",English,UK,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTg5MjIwMzgwNF5BMl5BanBnXkFtZTcwOTg3NzI3Mg@@._V1_SX300.jpg,39,5.8,20162,tt0964587,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/st_trinians/,2008-04-14,N/A,NeoClassics Films,http://www.sttriniansthemovie.com/,True,NA,Rotten Tomatoes,31%
Phone Booth,2002,R,2003-04-04,81 min,"Crime, Thriller",Joel Schumacher,Larry Cohen,"Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell","Publicist Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. Unable to leave or get help from the surrounding bystanders, Stuart negotiates with the caller that leads to a jaw-dropping climax.","English, Swahili",USA,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_SX300.jpg,56,7.1,233518,tt0183649,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/phone_booth/,2003-07-08,"$46,524,362",20th Century Fox,http://www.phoneboothmovie.com,True,NA,Rotten Tomatoes,72%
A Walk to Remember,2002,PG,2002-01-25,101 min,"Drama, Romance",Adam Shankman,"Nicholas Sparks (novel), Karen Janszen (screenplay)","Shane West, Mandy Moore, Peter Coyote, Daryl Hannah","The story of two North Carolina teens, Landon Carter and Jamie Sullivan, who are thrown together after Landon gets into trouble and is made to do community service.",English,USA,4 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,35,7.4,185919,tt0281358,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/walk_to_remember/,2002-07-09,"$41,090,572",Warner Bros. Pictures,http://awalktoremember.warnerbros.com,True,NA,Rotten Tomatoes,27%
Dead Man Walking,1995,R,1996-02-02,122 min,"Crime, Drama",Tim Robbins,"Helen Prejean (book), Tim Robbins","Susan Sarandon, Sean Penn, Robert Prosky, Raymond J. Barry","A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families.",English,"UK, USA",Won 1 Oscar. Another 20 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMTM3NzA1MjM2N15BMl5BanBnXkFtZTcwMzY3MTMzNA@@._V1_SX300.jpg,80,7.5,81681,tt0112818,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1068779-dead_man_walking/,1998-09-30,N/A,Gramercy Pictures,N/A,True,NA,Rotten Tomatoes,95%
Cruel Intentions,1999,R,1999-03-05,97 min,"Drama, Romance",Roger Kumble,"Choderlos de Laclos (novel), Roger Kumble (screenplay)","Sarah Michelle Gellar, Ryan Phillippe, Reese Witherspoon, Selma Blair",Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,"English, Vietnamese, French",USA,7 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMjMxNjM5OTQ2M15BMl5BanBnXkFtZTgwNjUxNzYxMTE@._V1_SX300.jpg,56,6.8,165870,tt0139134,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/cruel_intentions/,1999-08-03,N/A,Columbia Pictures,http://www.cruelintentions.com,True,NA,Rotten Tomatoes,48%
Saw VI,2009,R,2009-10-23,90 min,"Horror, Mystery",Kevin Greutert,"Patrick Melton (screenplay), Marcus Dunstan (screenplay)","Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell","Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.",English,"Canada, USA, UK, Australia",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTU0NDA3MTM4M15BMl5BanBnXkFtZTcwOTY4Njg3Mg@@._V1_SX300.jpg,30,6,91611,tt1233227,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/saw_VI/,2010-01-26,"$27,669,413",Lionsgate,http://saw6film.com/,True,NA,Rotten Tomatoes,39%
History of the World: Part I,1981,R,1981-06-12,92 min,"Comedy, History",Mel Brooks,Mel Brooks,"Mel Brooks, Dom DeLuise, Madeline Kahn, Harvey Korman",Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,"English, Latin, French",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNjU4ZGUyYjUtYzVlMS00YWFmLWFjM2UtYTk5YjFlZmJhNDQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.9,41970,tt0082517,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/history_of_the_world_part_i/,1999-10-05,N/A,20th Century Fox Film Corporation,N/A,True,NA,Rotten Tomatoes,62%
The Secret Life of Bees,2008,PG-13,2008-10-17,114 min,Drama,Gina Prince-Bythewood,"Gina Prince-Bythewood (screenplay), Sue Monk Kidd (novel)","Dakota Fanning, Queen Latifah, Jennifer Hudson, Alicia Keys","Set in South Carolina in 1964, this is the tale of Lily Owens, a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with ...",English,USA,12 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BOTgzNDIzMTM2OV5BMl5BanBnXkFtZTcwMTQzNTE4MQ@@._V1_SX300.jpg,57,7.3,22213,tt0416212,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/secret_life_of_bees/,2009-02-03,"$37,665,012",Fox Searchlight,http://www.foxsearchlight.com/thesecretlifeofbees/,True,NA,Rotten Tomatoes,59%
Corky Romano,2001,PG-13,2001-10-12,86 min,"Comedy, Crime",Rob Pritts,"David Garrett, Jason Ward","Chris Kattan, Vinessa Shaw, Peter Falk, Peter Berg",The loser son of a Mafia honcho must go undercover for the FBI.,"English, Vietnamese, Spanish, Thai",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTgzMzAxOTAzN15BMl5BanBnXkFtZTYwNjA4MTk5._V1_SX300.jpg,20,4.7,11735,tt0250310,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/corky_romano/,2002-05-14,N/A,Buena Vista Pictures,http://bventertainment.go.com/movies/corkyromano,True,NA,Rotten Tomatoes,6%
Raising Cain,1992,R,1992-08-07,91 min,"Crime, Drama, Horror",Brian De Palma,Brian De Palma,"John Lithgow, Lolita Davidovich, Steven Bauer, Frances Sternhagen","The oncologist wife of a prominent child psychologist suspects her husband has an unhealthy scientific obsession with their child, unaware of what - or who - is really going on inside his head.","English, Spanish",USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BMTBmZGVmMDctYTMwMy00MmU0LWEzZjYtOWM5ZGRlOGVhNTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6,11719,tt0105217,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/raising_cain/,1998-09-08,N/A,MCA Universal Home Video,N/A,True,NA,Rotten Tomatoes,57%
F.I.S.T.,1978,PG,1978-04-28,145 min,"Crime, Drama, Thriller",Norman Jewison,"Joe Eszterhas (story), Joe Eszterhas (screenplay), Sylvester Stallone (screenplay)","Sylvester Stallone, Rod Steiger, Peter Boyle, Melinda Dillon",A rebellious Cleveland warehouse worker rises through the ranks of a trucking industry union to become union president but his organized crime links cause his eventual downfall.,"English, Hungarian, Lithuanian, Latin, Italian",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTM1Nzk4ODE3M15BMl5BanBnXkFtZTcwNjUwODYzNA@@._V1_SX300.jpg,N/A,6.4,6344,tt0077531,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/fist_1978/,2005-12-13,N/A,MGM Home Entertainment,N/A,True,NA,Rotten Tomatoes,80%
Invaders from Mars,1986,PG,1986-06-06,100 min,"Horror, Sci-Fi",Tobe Hooper,"Richard Blake (based on a screenplay by), Dan O'Bannon (screenplay), Don Jakoby (screenplay)","Karen Black, Hunter Carson, Timothy Bottoms, Laraine Newman",A boy tries to stop aliens who have taken over his town and are attempting to brainwash its inhabitants.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMzg4NmY3ZGYtMDcxZi00ODdhLTg1YTUtYzNmNjMyYjkxNDVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.5,6703,tt0091276,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1010673-invaders_from_mars/,1998-01-27,N/A,Media Home Entertainment,N/A,True,NA,Rotten Tomatoes,36%
Brooklyn,2015,PG-13,2015-11-25,117 min,"Drama, Romance",John Crowley,"Nick Hornby, Colm Tóibín (novel)","Saoirse Ronan, Hugh Gormley, Brid Brennan, Maeve McGrath","An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.","English, Latin, Irish","UK, Canada, Ireland, Belgium",Nominated for 3 Oscars. Another 37 wins & 152 nominations.,https://m.media-amazon.com/images/M/MV5BMzE4MDk5NzEyOV5BMl5BanBnXkFtZTgwNDM4NDA3NjE@._V1_SX300.jpg,88,7.5,114509,tt2381111,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/brooklyn/,2016-03-15,"$30,459,009",Fox Searchlight Pictures,http://www.brooklyn-themovie.com,True,NA,Rotten Tomatoes,97%
Barry Lyndon,1975,PG,1975-12-18,185 min,"Adventure, Drama, History, War",Stanley Kubrick,"Stanley Kubrick (written for the screen by), William Makepeace Thackeray (novel)","Ryan O'Neal, Marisa Berenson, Patrick Magee, Hardy Krüger",An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,"English, German, French","UK, USA",Won 4 Oscars. Another 13 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,N/A,8.1,129538,tt0072684,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/barry_lyndon/,1999-06-29,N/A,Warner Bros.,https://www.warnerbros.com/barry-lyndon,True,NA,Rotten Tomatoes,94%
Out Cold,2001,PG-13,2001-11-21,89 min,"Comedy, Sport","Brendan Malloy, Emmett Malloy",Jon Zack,"Flex Alexander, A.J. Cook, David Denman, Caroline Dhavernas",A snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjA4NTczOTE2OF5BMl5BanBnXkFtZTcwNzcyNTQyMQ@@._V1_SX300.jpg,22,6.3,15721,tt0253798,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/out_cold/,2002-05-21,"$13,850,403",Buena Vista Distribution Compa,http://bventertainment.go.com/movies/outcold/main.html,True,NA,Rotten Tomatoes,8%
The Ladies Man,2000,R,2000-10-13,84 min,Comedy,Reginald Hudlin,"Tim Meadows, Dennis McNicholas, Andrew Steele","Tim Meadows, Karyn Parsons, Billy Dee Williams, John Witherspoon",The Saturday Night Live character gets a big screen treatment.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYTBjNzU5YmQtN2JhNi00ODA4LTg5MDctMmVhYTQwOTE5OTA2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,22,5.2,11718,tt0213790,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1101029-ladies_man/,2001-04-17,"$13,384,928",Paramount Pictures,http://www.ladiesmanmovie.com,True,NA,Rotten Tomatoes,11%
Quartet,2012,PG-13,2013-03-01,94 min,"Comedy, Drama",Dustin Hoffman,"Ronald Harwood (play), Ronald Harwood (screenplay)","Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins","At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and the former wife of one of the residents.","English, Italian, Polish, French",UK,Nominated for 1 Golden Globe. Another 4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2MTI0MzI5Ml5BMl5BanBnXkFtZTcwNzkzNjQ4OA@@._V1_SX300.jpg,64,6.8,17488,tt1441951,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/quartet_2012/,2013-06-18,"$18,000,000",The Weinstein Co.,http://weinsteinco.com/sites/quartet/,True,NA,Rotten Tomatoes,80%
Tomcats,2001,R,2001-03-30,95 min,Comedy,Gregory Poirier,Gregory Poirier,"Jerry O'Connell, Shannon Elizabeth, Jake Busey, Horatio Sanz","Seven years ago, a bunch of friends make a bet that'll give the last remaining bachelor a ton of money. Now, after losing a ton of money at a Vegas Casino, Michael Delaney has to quickly ...",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ0NzQyMjgwMF5BMl5BanBnXkFtZTYwMTEyMTk2._V1_SX300.jpg,15,5.3,16598,tt0246989,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/tomcats/,2001-08-14,"$12,853,541",Columbia Pictures,http://www.mediatrip.com/tomcats/index.html,True,NA,Rotten Tomatoes,14%
Frailty,2001,R,2002-04-12,100 min,"Crime, Drama, Thriller",Bill Paxton,Brent Hanley,"Bill Paxton, Matthew McConaughey, Powers Boothe, Matt O'Leary","A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons.""",English,"USA, Germany",5 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BMTIxNTE2MTY1Ml5BMl5BanBnXkFtZTYwODYyMTc2._V1_SX300.jpg,64,7.3,70095,tt0264616,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/frailty/,2002-09-17,"$13,076,378",Lions Gate Films,http://www.frailtythefilm.com,True,NA,Rotten Tomatoes,74%
Woman in Gold,2015,PG-13,2015-04-10,109 min,"Biography, Drama, History",Simon Curtis,"Alexi Kaye Campbell, E. Randol Schoenberg (life story), Maria Altmann (life story)","Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes","Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.","English, German",UK,6 nominations.,https://m.media-amazon.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_SX300.jpg,51,7.3,47427,tt2404425,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/woman_in_gold/,2015-07-07,N/A,The Weinstein Company,http://www.facebook.com/WomanInGoldMovie,True,NA,Rotten Tomatoes,57%
Kinsey,2004,R,2005-01-07,118 min,"Biography, Drama, Romance",Bill Condon,Bill Condon,"Liam Neeson, Laura Linney, Chris O'Donnell, Peter Sarsgaard","A look at the life of Alfred Kinsey, a pioneer in the area of human sexuality research, whose 1948 publication ""Sexual Behavior in the Human Male"" was one of the first recorded works that saw science address sexual behavior.",English,"USA, Germany",Nominated for 1 Oscar. Another 17 wins & 50 nominations.,https://m.media-amazon.com/images/M/MV5BMTA0MjA1MjA4MDNeQTJeQWpwZ15BbWU3MDQxMDQ2MjE@._V1_SX300.jpg,79,7.1,45437,tt0362269,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/kinsey/,2005-05-17,"$10,214,647",Fox Searchlight Pictures,http://www2.foxsearchlight.com/kinsey/site/,True,NA,Rotten Tomatoes,90%
Army of Darkness,1992,R,1993-02-19,81 min,"Comedy, Horror",Sam Raimi,"Sam Raimi, Ivan Raimi","Bruce Campbell, Embeth Davidtz, Marcus Gilbert, Ian Abercrombie","A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.",English,USA,10 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BODcyYzM4YTAtNGM5MS00NjU4LTk2Y2ItZjI5NjkzZTk0MmQ1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,57,7.6,149176,tt0106308,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/army_of_darkness/,2002-08-06,N/A,Universal Pictures,N/A,True,NA,Rotten Tomatoes,72%
Slackers,2002,R,2002-02-01,86 min,"Comedy, Romance",Dewey Nicks,David H. Steinberg,"Devon Sawa, Jason Segel, Michael C. Maronna, Jason Schwartzman","When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl.",English,"Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BNWVjNjQ0NGQtNzBhYy00MzU2LTg3ZGYtZDAxYzE5N2Q3MzE0XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,12,5.3,13112,tt0240900,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/slackers/,2002-05-28,"$4,814,244",Screen Gems,http://www.spe.sony.com/movies/slackers,True,NA,Rotten Tomatoes,10%
What's Eating Gilbert Grape,1993,PG-13,1994-03-04,118 min,Drama,Lasse Hallström,"Peter Hedges (novel), Peter Hedges (screenplay)","Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen","After his father's death, Gilbert has to care for his mentally-disabled brother, Arnie, and his morbidly obese mother. This situation is suddenly challenged though, when love unexpectedly walks into his life.",English,USA,Nominated for 1 Oscar. Another 7 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,73,7.8,194847,tt0108550,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/whats_eating_gilbert_grape/,2001-11-17,N/A,Paramount Pictures,N/A,True,NA,Rotten Tomatoes,89%
The Visual Bible: The Gospel of John,2003,PG-13,2003-11-14,180 min,"Biography, Drama, History",Philip Saville,John Goldsmith (screenplay),"Christopher Plummer, Henry Ian Cusick, Stuart Bunce, Daniel Kash","The story of Jesus' life as told by the apostle John, narrated by Christopher Plummer.",English,"Canada, UK",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTk1ODY3NzYxN15BMl5BanBnXkFtZTcwNDIwNjAwMQ@@._V1_SX300.jpg,52,7.7,2489,tt0377992,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_gospel_of_john/,2005-07-22,"$3,862,285",ThinkFilm,http://www.gospelofjohnthefilm.com,True,NA,Rotten Tomatoes,37%
Vera Drake,2004,R,2005-02-04,125 min,"Crime, Drama",Mike Leigh,Mike Leigh,"Imelda Staunton, Richard Graham, Eddie Marsan, Anna Keaveney",Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain--a conflict that leads to tragedy for her family.,English,"UK, France",Nominated for 3 Oscars. Another 40 wins & 40 nominations.,https://m.media-amazon.com/images/M/MV5BZTk1ZmNhNjEtMDZjZi00MTY1LTgwMmYtZDRiNmI4ZDRiNzQ5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,83,7.7,22008,tt0383694,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/vera_drake/,2005-03-29,"$3,627,889",New Line Cinema,http://www.veradrake.com/,True,NA,Rotten Tomatoes,92%
The Guru,2002,R,2003-02-14,94 min,"Comedy, Music, Romance",Daisy von Scherler Mayer,Tracey Jackson,"Jimi Mistry, Heather Graham, Marisa Tomei, Michael McKean",South Asian Ramu Gupta has always been fascinated with western movie musicals and has wanted to be an American movie star primarily as a dancer. So when he hears from his friend Vijay Rao ...,"English, Hindi","UK, France, USA",1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NzY2MDk0Nl5BMl5BanBnXkFtZTYwNTUxMTg5._V1_SX300.jpg,47,5.4,14016,tt0280720,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1119875-guru/,2003-06-03,"$2,867,996",Universal Pictures,http://www.thegurumovie.com,True,NA,Rotten Tomatoes,57%
The Perez Family,1995,R,1995-05-12,113 min,"Comedy, Romance, Drama",Mira Nair,"Christine Bell (novel), Robin Swicord (screenplay)","Marisa Tomei, Alfred Molina, Anjelica Huston, Chazz Palminteri","In an attempt to secure a sponsor, an unlikely group of Cuban refugees become a ""family"" as the U.S. Immigration and Naturalization Service gives families priority over others. In the ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTk1MTI2Nzg0NF5BMl5BanBnXkFtZTcwOTcwOTc2NA@@._V1_SX300.jpg,N/A,6.1,1951,tt0114113,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/perez_family/,2003-04-01,N/A,Hallmark Entertainment,N/A,True,NA,Rotten Tomatoes,65%
Inside Llewyn Davis,2013,R,2014-01-10,104 min,"Drama, Music","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Oscar Isaac, Carey Mulligan, Justin Timberlake, Ethan Phillips",A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.,English,"USA, UK, France",Nominated for 2 Oscars. Another 47 wins & 169 nominations.,https://m.media-amazon.com/images/M/MV5BMjAxNjcyNDQxM15BMl5BanBnXkFtZTgwNzU2NDA0MDE@._V1_SX300.jpg,93,7.5,121207,tt2042568,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/inside_llewyn_davis_2013/,2014-03-11,"$9,666,762",CBS Films,http://www.insidellewyndavis.com,True,NA,Rotten Tomatoes,93%
O,2001,R,2001-08-31,95 min,"Drama, Romance, Thriller",Tim Blake Nelson,"William Shakespeare (play), Brad Kaaya (screenplay)","Mekhi Phifer, Martin Sheen, Josh Hartnett, Andrew Keegan","An update of Shakespeare's 'Othello' with a young cast, set in an upper class prep school, & centered around basketball player Odin.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTg0MzA1ODg5M15BMl5BanBnXkFtZTYwODYxMTU3._V1_SX300.jpg,53,6.1,18377,tt0184791,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/o/,2002-02-19,"$15,540,020",Lions Gate Films,http://www.othemovie.com,True,NA,Rotten Tomatoes,64%
