Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response,totalSeasons,ratingSite,tomatoMeter
Animal House,1978,R,1978-07-28,109 min,Comedy,John Landis,"Harold Ramis, Douglas Kenney, Chris Miller","Tom Hulce, Stephen Furst, Mark Metcalf, Mary Louise Weller","At a 1962 college, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.","English, Italian",USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BM2M2ZDA4MTYtOGRjMi00OTg5LWI1ZTUtMjQxZTc2NWZjNDFkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,79,7.6,103729,tt0077975,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/national_lampoons_animal_house/,1998-02-24,N/A,Universal Pictures,http://www.animalhouse.com/,True,NA,Rotten Tomatoes,91%
Goldfinger,1964,PG,1965-01-09,110 min,"Action, Adventure, Thriller",Guy Hamilton,"Richard Maibaum (screenplay), Paul Dehn (screenplay)","Sean Connery, Gert Fröbe, Honor Blackman, Shirley Eaton","While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.","English, Chinese, Spanish",UK,Won 1 Oscar. Another 4 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_SX300.jpg,87,7.7,156394,tt0058150,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/goldfinger/,1997-11-18,N/A,United Artists,http://www.mgm.com/title_title.do?title_star=GOLDFING,True,NA,Rotten Tomatoes,97%
Antiviral,2012,Not Rated,2013-02-13,108 min,"Horror, Sci-Fi, Thriller",Brandon Cronenberg,Brandon Cronenberg (screenplay),"Caleb Landry Jones, Sarah Gadon, Lisa Berry, Douglas Smith","In a blackly satirical near future, a thriving industry sells celebrity illnesses to their obsessed fans. Employee Syd March's attempts to exploit the system backfire when they involve him in a potentially deadly mystery.",English,"Canada, France",4 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BNjI5MzY0OTgwMF5BMl5BanBnXkFtZTcwNzQ1MzAzOQ@@._V1_SX300.jpg,55,5.7,10869,tt2099556,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/antiviral/,2013-08-06,N/A,IFC,http://www.facebook.com/antiviralmovie,True,NA,Rotten Tomatoes,65%
It's a Wonderful Life,1946,PG,1947-01-07,130 min,"Drama, Family, Fantasy",Frank Capra,"Frances Goodrich (screenplay), Albert Hackett (screenplay), Frank Capra (screenplay), Jo Swerling (additional scenes), Philip Van Doren Stern (story)","James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell",An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,"English, French",USA,Nominated for 5 Oscars. Another 6 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,89,8.6,349071,tt0038650,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1010792-its_a_wonderful_life/,1995-09-19,N/A,Liberty Films,N/A,True,NA,Rotten Tomatoes,93%
Trainspotting,1996,R,1996-08-09,93 min,Drama,Danny Boyle,"Irvine Welsh (based on the novel by), John Hodge (screenplay)","Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd","Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",English,UK,Nominated for 1 Oscar. Another 23 wins & 33 nominations.,https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,83,8.2,580284,tt0117951,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/trainspotting/,1998-03-24,N/A,Miramax Films,http://www.miramax.com/movie/trainspotting/,True,NA,Rotten Tomatoes,90%
The Original Kings of Comedy,2000,R,2000-08-18,115 min,"Comedy, Documentary",Spike Lee,"Cedric the Entertainer, Steve Harvey, D.L. Hughley, Bernie Mac","Steve Harvey, D.L. Hughley, Cedric the Entertainer, Bernie Mac",A concert film featuring four major African American stand up comedians.,English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5NDY1NDU1M15BMl5BanBnXkFtZTcwODcyNTMyMQ@@._V1_SX300.jpg,76,6.7,5008,tt0236388,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/original_kings_of_comedy/,2001-02-27,"$37,680,981",Paramount Pictures,http://www.kingsofcomedymovie.com,True,NA,Rotten Tomatoes,86%
Paranormal Activity 2,2010,R,2010-10-22,91 min,Horror,Tod Williams,"Michael R. Perry (screenplay), Christopher Landon (screenplay), Tom Pabst (screenplay), Michael R. Perry (story), Oren Peli (film ""Paranormal Activity"")","David Bierend, Brian Boland, Molly Ephraim, Katie Featherston","After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.","English, Spanish",USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NDgwMzAxNF5BMl5BanBnXkFtZTcwNTE3OTk4Mw@@._V1_SX300.jpg,53,5.7,92068,tt1536044,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/paranormal_activity_2/,2011-02-08,"$84,747,727",Paramount Pictures,http://www.paranormalmovie.com/,True,NA,Rotten Tomatoes,59%
Waking Ned Devine,1998,PG,1999-01-08,91 min,Comedy,Kirk Jones,Kirk Jones,"Ian Bannen, David Kelly, Fionnula Flanagan, Susan Lynch","When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.","English, Latin, Irish","UK, Ireland, France, USA",9 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BYjg3YThlNTYtZTNiYS00MmU4LWIwM2YtYWZjYjIzYjUyNzE0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,71,7.3,23531,tt0166396,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/waking_ned_devine/,1999-06-01,N/A,Twentieth Century Fox,N/A,True,NA,Rotten Tomatoes,83%
Bowling for Columbine,2002,R,2002-11-15,120 min,"Documentary, Crime, Drama",Michael Moore,Michael Moore,"Michael Moore, Salvador Allende, Jacobo Arbenz, Mike Bradley",Filmmaker Michael Moore explores the roots of America's predilection for gun violence.,English,"USA, Canada, Germany",Won 1 Oscar. Another 40 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BOWY2OWM1ODEtNDU5OS00MjMwLTliYzItZWZlOTEyYmQ2Njg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,72,8,133497,tt0310793,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/bowling_for_columbine/,2003-08-19,"$21,300,000",United Artists Films,http://www.bowlingforcolumbine.com,True,NA,Rotten Tomatoes,95%
Coming Home,2014,PG-13,2014-05-16,109 min,"Drama, Romance",Yimou Zhang,"Geling Yan (based on the novel by), Jingzhi Zou (screenplay)","Li Gong, Daoming Chen, Huiwen Zhang, Tao Guo",Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer recognizes him.,Mandarin,"China, France",15 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BMTcwMzYwMjA5NV5BMl5BanBnXkFtZTgwNTk5OTc1NjE@._V1_SX300.jpg,81,7.3,4366,tt3125472,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/coming_home_2014/,NA,"$209,592",Sony Pictures Classics,http://sonyclassics.com/cominghome/,True,NA,Rotten Tomatoes,89%
A Nightmare on Elm Street 2: Freddy's Revenge,1985,R,1985-11-01,87 min,Horror,Jack Sholder,"David Chaskin, Wes Craven (characters)","Mark Patton, Kim Myers, Robert Rusler, Clu Gulager","A teenage boy is haunted in his dreams by deceased child murderer Freddy Krueger, who is out to possess him in order to continue his reign of terror in the real world.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZjBmNWNiN2ItYzM0ZC00MWQyLWFmZjctMmZkNTVhMjE1ZjFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,43,5.4,53533,tt0089686,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/nightmare_on_elm_street_2_freddys_revenge/,2000-09-12,N/A,Media Home Entertainment,N/A,True,NA,Rotten Tomatoes,40%
A Room with a View,1985,NOT RATED,1986-04-11,117 min,"Drama, Romance",James Ivory,"E.M. Forster (novel), Ruth Prawer Jhabvala (screenplay)","Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands","When Lucy Honeychurch and chaperone Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting...","English, Italian",UK,Won 3 Oscars. Another 21 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,80,7.4,35154,tt0091867,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/a_room_with_a_view_1985/,2000-07-04,N/A,Cinecom Pictures,N/A,True,NA,Rotten Tomatoes,100%
The Purge,2013,R,2013-06-07,85 min,"Horror, Thriller",James DeMonaco,James DeMonaco,"Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane","A wealthy family are held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.",English,"USA, France",1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzNTcwODEyM15BMl5BanBnXkFtZTcwMjM1MDI0OQ@@._V1_SX300.jpg,41,5.7,179329,tt2184339,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/the_purge/,2013-10-08,"$64,400,000",Universal Pictures,http://www.facebook.com/thepurgemovie,True,NA,Rotten Tomatoes,39%
Sinister,2012,R,2012-10-12,110 min,"Horror, Mystery, Thriller",Scott Derrickson,"Scott Derrickson, C. Robert Cargill","Ethan Hawke, Juliet Rylance, Fred Dalton Thompson, James Ransone",Washed-up true-crime writer Ellison Oswalt finds a box of super 8 home movies that suggest the murder he is currently researching is the work of a serial killer whose work dates back to the 1960s.,English,"USA, UK",3 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_SX300.jpg,53,6.8,194757,tt1922777,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/sinister_2012/,2013-02-19,"$48,100,000",Lionsgate Films,http://www.haveyouseenhim.com,True,NA,Rotten Tomatoes,63%
Martin Lawrence Live: Runteldat,2002,R,2002-08-02,113 min,"Documentary, Comedy",David Raynr,Martin Lawrence,"Martin Lawrence, Nancy O'Dell, Paul Keeley, Art Cohan","After undergoing a number of personal crises, a stand-up comic returns to the stage for a one-man show featuring stinging social commentary and very personal reflections about his life.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTZiNjUzNDMtMmZlZS00OWEyLTliZmYtNDkwM2MzNjE3MjNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,40,5.4,1541,tt0327036,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/martin_lawrence_live_runteldat/,2003-01-07,"$19,065,844",Paramount Pictures,http://www.martinlawrencelive.com,True,NA,Rotten Tomatoes,39%
Cat on a Hot Tin Roof,1958,Not Rated,1958-08-29,108 min,Drama,Richard Brooks,"Richard Brooks (screenplay), James Poe (screenplay), Tennessee Williams (play)","Elizabeth Taylor, Paul Newman, Burl Ives, Jack Carson","Brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, Maggie. His reunion with his father, Big Daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son.",English,USA,Nominated for 6 Oscars. Another 3 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,N/A,8.1,39432,tt0051459,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1003755-cat_on_a_hot_tin_roof/,1997-09-23,N/A,MGM Home Entertainment,N/A,True,NA,Rotten Tomatoes,97%
Beneath the Planet of the Apes,1970,G,1970-05-26,95 min,"Action, Adventure, Sci-Fi",Ted Post,"Paul Dehn (story), Mort Abrahams (story), Pierre Boulle (characters created by), Paul Dehn (screenplay)","James Franciscus, Kim Hunter, Maurice Evans, Linda Harrison",The sole survivor of an interplanetary rescue mission searches for the only survivor of the previous expedition. He discovers a planet ruled by apes and an underground city run by telepathic humans.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjljYjY0MDktZjdlNC00ZTAxLTkzM2ItM2JjZjQ3YzQ0NzJiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,46,6.1,37984,tt0065462,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/beneath_the_planet_of_the_apes/,2000-09-05,N/A,20th Century Fox,N/A,True,NA,Rotten Tomatoes,40%
Air Bud,1997,PG,1997-08-01,98 min,"Comedy, Drama, Family, Sport",Charles Martin Smith,"Kevin DiCicco (character ""Air Bud""), Paul Tamasy, Aaron Mendelsohn","Michael Jeter, Kevin Zegers, Wendy Makkena, Bill Cobbs","A young boy and a talented stray dog with an amazing basketball playing ability become instant friends. Rebounding from his father's accidental death, 12-year-old Josh Framm moves with his ...",English,"USA, Canada",3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_SX300.jpg,N/A,5.2,14852,tt0118570,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/air_bud/,1998-02-03,N/A,Keystone Pictures,N/A,True,NA,Rotten Tomatoes,45%
Friday the 13th Part VI: Jason Lives,1986,R,1986-08-01,86 min,"Horror, Thriller",Tom McLoughlin,Tom McLoughlin,"Thom Mathews, Jennifer Cooke, David Kagen, Kerry Noonan","Tommy Jarvis goes to the graveyard to get rid of Jason Voorhees' body once and for all, but inadvertently brings him back to life instead. The newly revived killer once again seeks revenge, and Tommy may be the only one who can defeat him.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYjM3ZjhjNzgtMjg2OC00MmI5LWIyZGItOTUxZTVlZjdjNTNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,30,6,32480,tt0091080,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/friday_the_13th_part_6_jason_lives/,2001-09-25,N/A,Paramount,N/A,True,NA,Rotten Tomatoes,52%
The Bridge on the River Kwai,1957,PG,1957-12-14,161 min,"Adventure, Drama, War",David Lean,"Pierre Boulle (novel), Carl Foreman (screenplay), Michael Wilson (screenplay)","William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa","After settling his differences with a Japanese P.O.W. camp commander, a British Colonel co-operates to oversee his men's construction of a railway bridge for their captors, while oblivious to a plan by the Allies to destroy it.","English, Japanese, Thai","UK, USA",Won 7 Oscars. Another 23 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMGVhNjhjODktODgxYS00MDdhLTlkZjktYTkyNzQxMTU0ZDYxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,87,8.2,183529,tt0050212,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/bridge_on_the_river_kwai/,2000-11-21,N/A,Columbia Pictures,N/A,True,NA,Rotten Tomatoes,94%
Spaced Invaders,1990,PG,1990-04-27,100 min,"Adventure, Comedy, Sci-Fi",Patrick Read Johnson,"Patrick Read Johnson (screenplay), Scott Lawrence Alexander (screenplay)","Douglas Barr, Royal Dano, Ariana Richards, J.J. Anderson","Dimwitted Martians drop into a little Illinois town on the day that the local radio station happens to rebroadcast Orson Welles 1938 ""War Of The Worlds"".",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTI1NjU5NDY3OF5BMl5BanBnXkFtZTcwMzUxMzQyMQ@@._V1_SX300.jpg,N/A,5.3,2987,tt0100666,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/spaced_invaders/,2002-09-03,N/A,Touchstone Pictures,N/A,True,NA,Rotten Tomatoes,8%
Family Plot,1976,PG,1976-04-09,120 min,"Comedy, Thriller",Alfred Hitchcock,"Ernest Lehman (screenplay), Victor Canning (novel)","Karen Black, Bruce Dern, Barbara Harris, William Devane",A phony psychic/con artist and her taxi driver/private investigator boyfriend encounter a pair of serial kidnappers while trailing a missing heir in California.,English,USA,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZWE5NDI0OTktNWZkZi00OTQ5LTg2ZTctNzljNDFmZmYyYWEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.8,18131,tt0074512,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/family_plot/,2001-03-06,N/A,Universal Pictures,N/A,True,NA,Rotten Tomatoes,96%
The Apartment,1960,Not Rated,1960-09-16,125 min,"Comedy, Drama, Romance",Billy Wilder,"Billy Wilder, I.A.L. Diamond","Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston","A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",English,USA,Won 5 Oscars. Another 19 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,N/A,8.3,140302,tt0053604,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/1001115-apartment/,2001-06-19,N/A,United Artists,http://www.mgm.com/title_title.php?title_star=APARTMEN,True,NA,Rotten Tomatoes,94%
Jason Goes to Hell: The Final Friday,1993,R,1993-08-13,87 min,"Fantasy, Horror, Thriller",Adam Marcus,"Jay Huguely (story), Adam Marcus (story), Dean Lorey (screenplay), Jay Huguely (screenplay)","John D. LeMay, Kari Keegan, Kane Hodder, Steven Williams",Serial killer Jason Voorhees' supernatural origins are revealed.,English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMGUxZGViMDktOWM5OS00MTlmLTkzZTYtZWJmZGEzNjg1M2ZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,17,4.3,24309,tt0107254,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/jason_goes_to_hell_the_final_friday/,2002-10-08,N/A,New Line Home Entertainment,N/A,True,NA,Rotten Tomatoes,24%
Torn Curtain,1966,PG,1966-07-27,128 min,Thriller,Alfred Hitchcock,Brian Moore,"Paul Newman, Julie Andrews, Lila Kedrova, Hansjörg Felmy",An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin before planning an escape back to the West.,"English, German, Swedish, Norwegian",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BNTYwODI4NjcwOV5BMl5BanBnXkFtZTgwMzU0OTk5MTE@._V1_SX300.jpg,55,6.7,21809,tt0061107,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/torn_curtain/,2001-03-06,N/A,MCA Universal Home Video,N/A,True,NA,Rotten Tomatoes,68%
Dave Chappelle's Block Party,2005,R,2006-03-03,103 min,"Documentary, Comedy, Music",Michel Gondry,Dave Chappelle,"Dave Chappelle, Erykah Badu, Isaac ben Ayala, Yasiin Bey","A mix of Dave Chappelle's sketch comedy and musical interludes, inspired in part by the 1973 documentary Wattstax.",English,USA,3 wins & 4 nominations.,https://ia.media-imdb.com/images/M/MV5BMTI5ODAyNDM3OV5BMl5BanBnXkFtZTcwMjQ3NTIzMQ@@._V1_SX300.jpg,84,7.2,8217,tt0425598,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/block_party/,2006-06-13,"$11,700,000",Rogue Pictures,http://www.chappellesblockparty.com/,True,NA,Rotten Tomatoes,92%
Slow West,2015,R,2015-04-16,84 min,"Adventure, Western",John Maclean,John Maclean,"Kodi Smit-McPhee, Caren Pistorius, Aorere Paki, Jeffrey Thomas","A young Scottish man travels across America in pursuit of the woman he loves, attracting the attention of an outlaw who is willing to serve as a guide.","English, French","UK, New Zealand",6 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BNTYxNDA5ODk5NF5BMl5BanBnXkFtZTgwNzMwMzIwNTE@._V1_SX300.jpg,72,6.9,37513,tt3205376,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/slow_west_2015/,2015-07-07,N/A,A24 and DIRECTV,http://a24films.com/films/slow-west/,True,NA,Rotten Tomatoes,92%
Krush Groove,1985,R,1985-10-25,97 min,"Comedy, Drama, Music",Michael Schultz,Ralph Farquhar,"Sheila E., Joseph Simmons, Darryl McDaniels, Jason Mizell","In this movie based on the early days of Def Jam Recordings, up-and-coming manager Russell Walker manages all the hottest acts on the record label Krush Groove Records, which include ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BM2U4ZmNhMjEtZDhhYi00MmY5LWEyYzItYmM0NTZiNTIwZDY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.5,2540,tt0089444,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/krush_groove/,2003-01-14,N/A,Warner Home Video,N/A,True,NA,Rotten Tomatoes,43%
Next Day Air,2009,R,2009-05-08,84 min,"Action, Comedy, Crime",Benny Boom,Blair Cobbs,"Donald Faison, Mike Epps, Wood Harris, Omari Hardwick","Two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes ten people's lives forever.","English, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BNmFjMTVjZGItMzc3Yy00ZGFhLWIxYmMtMmI1YTEyMjY1ZDQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,46,5.8,9776,tt1097013,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/next_day_air/,2009-09-15,"$10,017,041",Summit Entertainment,http://www.nextdayair-movie.com/,True,NA,Rotten Tomatoes,21%
Elmer Gantry,1960,APPROVED,1960-07-01,146 min,Drama,Richard Brooks,"Richard Brooks (screenplay), Sinclair Lewis (from the novel by)","Burt Lancaster, Jean Simmons, Arthur Kennedy, Dean Jagger","A fast-talking traveling salesman with a charming, loquacious manner convinces a sincere evangelist that he can be an effective preacher for her cause.",English,USA,Won 3 Oscars. Another 8 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3NjIzMDA4NV5BMl5BanBnXkFtZTcwMzg4NTczNA@@._V1_SX300.jpg,N/A,7.8,9050,tt0053793,movie,N/A,NA,NA,NA,NA,N/A,NA,NA,NA,http://www.rottentomatoes.com/m/elmer_gantry/,2014-09-23,N/A,MGM Home Entertainment,N/A,True,NA,Rotten Tomatoes,97%
